invoice_id,subscription_id,invoice_date,amount,type
6902,485,2023-01-23,250,recurring
6903,485,2023-02-22,250,recurring
6904,485,2023-03-24,250,recurring
6905,485,2023-04-23,250,recurring
6906,485,2023-05-23,250,recurring
6907,485,2023-06-22,250,recurring
6908,485,2023-07-22,250,recurring
6909,485,2023-08-21,250,recurring
6910,485,2023-09-20,250,recurring
6911,485,2023-10-20,250,recurring
6912,486,2023-05-11,0,recurring
6913,486,2023-06-10,0,recurring
6914,486,2023-07-10,0,recurring
6915,486,2023-08-09,0,recurring
6916,486,2023-09-08,0,recurring
6917,486,2023-10-08,0,recurring
6918,487,2023-07-03,250,recurring
6919,487,2023-08-02,250,recurring
6920,487,2023-09-01,250,recurring
6921,487,2023-10-01,250,recurring
6922,488,2023-06-15,0,recurring
6923,488,2023-07-15,0,recurring
6924,488,2023-08-14,0,recurring
6925,488,2023-09-13,0,recurring
6926,488,2023-10-13,0,recurring
6927,489,2023-05-28,250,recurring
6928,489,2023-06-27,250,recurring
6929,489,2023-07-27,250,recurring
6930,489,2023-08-26,250,recurring
6931,489,2023-09-25,250,recurring
6932,490,2021-12-04,0,recurring
6933,490,2022-01-03,0,recurring
6934,490,2022-02-02,0,recurring
6935,490,2022-03-04,0,recurring
6936,490,2022-04-03,0,recurring
6937,490,2022-05-03,0,recurring
6938,490,2022-06-02,0,recurring
6939,490,2022-07-02,0,recurring
6940,490,2022-08-01,0,recurring
6941,490,2022-08-31,0,recurring
6942,490,2022-09-30,0,recurring
6943,490,2022-10-30,0,recurring
6944,490,2022-11-29,0,recurring
6945,490,2022-12-29,0,recurring
6946,490,2023-01-28,0,recurring
6947,490,2023-02-27,0,recurring
6948,490,2023-03-29,0,recurring
6949,490,2023-04-28,0,recurring
6950,490,2023-05-28,0,recurring
6951,490,2023-06-27,0,recurring
6952,490,2023-07-27,0,recurring
6953,490,2023-08-26,0,recurring
6954,490,2023-09-25,0,recurring
6955,491,2022-12-07,0,recurring
6956,491,2023-01-06,0,recurring
6957,491,2023-02-05,0,recurring
6958,491,2023-03-07,0,recurring
6959,491,2023-04-06,0,recurring
6960,491,2023-05-06,0,recurring
6961,491,2023-06-05,0,recurring
6962,491,2023-07-05,0,recurring
6963,491,2023-08-04,0,recurring
6964,491,2023-09-03,0,recurring
6965,492,2023-04-02,800,recurring
6966,492,2023-05-02,800,recurring
6967,492,2023-06-01,800,recurring
6968,492,2023-07-01,800,recurring
6969,492,2023-07-31,800,recurring
6970,492,2023-08-30,800,recurring
6971,492,2023-09-29,800,recurring
6972,493,2021-06-12,250,recurring
6973,493,2021-07-12,250,recurring
6974,493,2021-08-11,250,recurring
6975,493,2021-09-10,250,recurring
6976,493,2021-10-10,250,recurring
6977,493,2021-11-09,250,recurring
6978,493,2021-12-09,250,recurring
6979,494,2021-12-24,0,recurring
6980,494,2022-01-23,0,recurring
6981,494,2022-02-22,0,recurring
6982,494,2022-03-24,0,recurring
6983,494,2022-04-23,0,recurring
6984,494,2022-05-23,0,recurring
6985,494,2022-06-22,0,recurring
6986,494,2022-07-22,0,recurring
6987,494,2022-08-21,0,recurring
6988,494,2022-09-20,0,recurring
6989,494,2022-10-20,0,recurring
6990,495,2022-12-21,0,recurring
6991,495,2023-01-20,0,recurring
6992,495,2023-02-19,0,recurring
6993,495,2023-03-21,0,recurring
6994,495,2023-04-20,0,recurring
6995,495,2023-05-20,0,recurring
6996,495,2023-06-19,0,recurring
6997,495,2023-07-19,0,recurring
6998,495,2023-08-18,0,recurring
6999,495,2023-09-17,0,recurring
7000,495,2023-10-17,0,recurring
7001,496,2023-08-15,800,recurring
7002,496,2023-09-14,800,recurring
7003,496,2023-10-14,800,recurring
7004,497,2022-11-12,250,recurring
7005,497,2022-12-12,250,recurring
7006,497,2023-01-11,250,recurring
7007,497,2023-02-10,250,recurring
7008,497,2023-03-12,250,recurring
7009,497,2023-04-11,250,recurring
7010,497,2023-05-11,250,recurring
7011,497,2023-06-10,250,recurring
7012,497,2023-07-10,250,recurring
7013,497,2023-08-09,250,recurring
7014,497,2023-09-08,250,recurring
7015,497,2023-10-08,250,recurring
7016,498,2023-09-23,800,recurring
7017,498,2023-10-23,800,recurring
7018,499,2021-06-10,0,recurring
7019,499,2021-07-10,0,recurring
7020,499,2021-08-09,0,recurring
7021,499,2021-09-08,0,recurring
7022,499,2021-10-08,0,recurring
7023,499,2021-11-07,0,recurring
7024,499,2021-12-07,0,recurring
7025,499,2022-01-06,0,recurring
7026,499,2022-02-05,0,recurring
7027,499,2022-03-07,0,recurring
7028,499,2022-04-06,0,recurring
7029,499,2022-05-06,0,recurring
7030,499,2022-06-05,0,recurring
7031,499,2022-07-05,0,recurring
7032,499,2022-08-04,0,recurring
7033,499,2022-09-03,0,recurring
7034,499,2022-10-03,0,recurring
7035,499,2022-11-02,0,recurring
7036,499,2022-12-02,0,recurring
7037,499,2023-01-01,0,recurring
7038,499,2023-01-31,0,recurring
7039,499,2023-03-02,0,recurring
7040,499,2023-04-01,0,recurring
7041,499,2023-05-01,0,recurring
7042,499,2023-05-31,0,recurring
7043,499,2023-06-30,0,recurring
7044,499,2023-07-30,0,recurring
7045,499,2023-08-29,0,recurring
7046,499,2023-09-28,0,recurring
7047,500,2022-08-03,800,recurring
7048,500,2022-09-02,800,recurring
7049,500,2022-10-02,800,recurring
7050,500,2022-11-01,800,recurring
7051,500,2022-12-01,800,recurring
7052,500,2022-12-31,800,recurring
7053,500,2023-01-30,800,recurring
7054,500,2023-03-01,800,recurring
7055,500,2023-03-31,800,recurring
7056,500,2023-04-30,800,recurring
7057,500,2023-05-30,800,recurring
7058,500,2023-06-29,800,recurring
7059,500,2023-07-29,800,recurring
7060,500,2023-08-28,800,recurring
7061,500,2023-09-27,800,recurring
7062,501,2023-03-12,250,recurring
7063,501,2023-04-11,250,recurring
7064,501,2023-05-11,250,recurring
7065,501,2023-06-10,250,recurring
7066,501,2023-07-10,250,recurring
7067,501,2023-08-09,250,recurring
7068,501,2023-09-08,250,recurring
7069,501,2023-10-08,250,recurring
7070,502,2022-02-02,800,recurring
7071,502,2022-03-04,800,recurring
7072,502,2022-04-03,800,recurring
7073,502,2022-05-03,800,recurring
7074,502,2022-06-02,800,recurring
7075,502,2022-07-02,800,recurring
7076,502,2022-08-01,800,recurring
7077,502,2022-08-31,800,recurring
7078,502,2022-09-30,800,recurring
7079,502,2022-10-30,800,recurring
7080,502,2022-11-29,800,recurring
7081,502,2022-12-29,800,recurring
7082,502,2023-01-28,800,recurring
7083,502,2023-02-27,800,recurring
7084,502,2023-03-29,800,recurring
7085,502,2023-04-28,800,recurring
7086,502,2023-05-28,800,recurring
7087,502,2023-06-27,800,recurring
7088,502,2023-07-27,800,recurring
7089,502,2023-08-26,800,recurring
7090,502,2023-09-25,800,recurring
7091,503,2021-10-04,0,recurring
7092,503,2021-11-03,0,recurring
7093,503,2021-12-03,0,recurring
7094,503,2022-01-02,0,recurring
7095,503,2022-02-01,0,recurring
7096,503,2022-03-03,0,recurring
7097,503,2022-04-02,0,recurring
7098,503,2022-05-02,0,recurring
7099,503,2022-06-01,0,recurring
7100,503,2022-07-01,0,recurring
7101,503,2022-07-31,0,recurring
7102,503,2022-08-30,0,recurring
7103,503,2022-09-29,0,recurring
7104,503,2022-10-29,0,recurring
7105,503,2022-11-28,0,recurring
7106,503,2022-12-28,0,recurring
7107,503,2023-01-27,0,recurring
7108,503,2023-02-26,0,recurring
7109,503,2023-03-28,0,recurring
7110,503,2023-04-27,0,recurring
7111,503,2023-05-27,0,recurring
7112,503,2023-06-26,0,recurring
7113,503,2023-07-26,0,recurring
7114,503,2023-08-25,0,recurring
7115,503,2023-09-24,0,recurring
7116,504,2023-03-27,0,recurring
7117,504,2023-04-26,0,recurring
7118,504,2023-05-26,0,recurring
7119,504,2023-06-25,0,recurring
7120,504,2023-07-25,0,recurring
7121,504,2023-08-24,0,recurring
7122,504,2023-09-23,0,recurring
7123,504,2023-10-23,0,recurring
7124,505,2023-07-05,250,recurring
7125,505,2023-08-04,250,recurring
7126,505,2023-09-03,250,recurring
7127,505,2023-10-03,250,recurring
7128,506,2022-05-19,0,recurring
7129,506,2022-06-18,0,recurring
7130,506,2022-07-18,0,recurring
7131,506,2022-08-17,0,recurring
7132,506,2022-09-16,0,recurring
7133,506,2022-10-16,0,recurring
7134,506,2022-11-15,0,recurring
7135,506,2022-12-15,0,recurring
7136,506,2023-01-14,0,recurring
7137,506,2023-02-13,0,recurring
7138,506,2023-03-15,0,recurring
7139,506,2023-04-14,0,recurring
7140,506,2023-05-14,0,recurring
7141,506,2023-06-13,0,recurring
7142,506,2023-07-13,0,recurring
7143,506,2023-08-12,0,recurring
7144,506,2023-09-11,0,recurring
7145,506,2023-10-11,0,recurring
7146,507,2023-06-15,800,recurring
7147,507,2023-07-15,800,recurring
7148,507,2023-08-14,800,recurring
7149,507,2023-09-13,800,recurring
7150,507,2023-10-13,800,recurring
7151,508,2022-01-27,250,recurring
7152,508,2022-02-26,250,recurring
7153,508,2022-03-28,250,recurring
7154,508,2022-04-27,250,recurring
7155,508,2022-05-27,250,recurring
7156,508,2022-06-26,250,recurring
7157,508,2022-07-26,250,recurring
7158,508,2022-08-25,250,recurring
7159,508,2022-09-24,250,recurring
7160,508,2022-10-24,250,recurring
7161,508,2022-11-23,250,recurring
7162,508,2022-12-23,250,recurring
7163,508,2023-01-22,250,recurring
7164,508,2023-02-21,250,recurring
7165,508,2023-03-23,250,recurring
7166,508,2023-04-22,250,recurring
7167,508,2023-05-22,250,recurring
7168,508,2023-06-21,250,recurring
7169,508,2023-07-21,250,recurring
7170,508,2023-08-20,250,recurring
7171,508,2023-09-19,250,recurring
7172,508,2023-10-19,250,recurring
7173,509,2021-05-15,250,recurring
7174,509,2021-06-14,250,recurring
7175,509,2021-07-14,250,recurring
7176,509,2021-08-13,250,recurring
7177,509,2021-09-12,250,recurring
7178,509,2021-10-12,250,recurring
7179,509,2021-11-11,250,recurring
7180,509,2021-12-11,250,recurring
7181,509,2022-01-10,250,recurring
7182,509,2022-02-09,250,recurring
7183,509,2022-03-11,250,recurring
7184,509,2022-04-10,250,recurring
7185,509,2022-05-10,250,recurring
7186,509,2022-06-09,250,recurring
7187,509,2022-07-09,250,recurring
7188,509,2022-08-08,250,recurring
7189,509,2022-09-07,250,recurring
7190,509,2022-10-07,250,recurring
7191,509,2022-11-06,250,recurring
7192,509,2022-12-06,250,recurring
7193,509,2023-01-05,250,recurring
7194,509,2023-02-04,250,recurring
7195,509,2023-03-06,250,recurring
7196,509,2023-04-05,250,recurring
7197,509,2023-05-05,250,recurring
7198,509,2023-06-04,250,recurring
7199,509,2023-07-04,250,recurring
7200,509,2023-08-03,250,recurring
7201,509,2023-09-02,250,recurring
7202,509,2023-10-02,250,recurring
7203,510,2021-07-14,250,recurring
7204,510,2021-08-13,250,recurring
7205,510,2021-09-12,250,recurring
7206,510,2021-10-12,250,recurring
7207,510,2021-11-11,250,recurring
7208,510,2021-12-11,250,recurring
7209,510,2022-01-10,250,recurring
7210,510,2022-02-09,250,recurring
7211,510,2022-03-11,250,recurring
7212,510,2022-04-10,250,recurring
7213,510,2022-05-10,250,recurring
7214,510,2022-06-09,250,recurring
7215,510,2022-07-09,250,recurring
7216,510,2022-08-08,250,recurring
7217,510,2022-09-07,250,recurring
7218,510,2022-10-07,250,recurring
7219,511,2022-02-05,0,recurring
7220,511,2022-03-07,0,recurring
7221,511,2022-04-06,0,recurring
7222,511,2022-05-06,0,recurring
7223,511,2022-06-05,0,recurring
7224,511,2022-07-05,0,recurring
7225,511,2022-08-04,0,recurring
7226,511,2022-09-03,0,recurring
7227,511,2022-10-03,0,recurring
7228,511,2022-11-02,0,recurring
7229,511,2022-12-02,0,recurring
7230,511,2023-01-01,0,recurring
7231,511,2023-01-31,0,recurring
7232,511,2023-03-02,0,recurring
7233,511,2023-04-01,0,recurring
7234,511,2023-05-01,0,recurring
7235,511,2023-05-31,0,recurring
7236,511,2023-06-30,0,recurring
7237,511,2023-07-30,0,recurring
7238,511,2023-08-29,0,recurring
7239,511,2023-09-28,0,recurring
7240,512,2022-10-02,250,recurring
7241,512,2022-11-01,250,recurring
7242,512,2022-12-01,250,recurring
7243,512,2022-12-31,250,recurring
7244,512,2023-01-30,250,recurring
7245,512,2023-03-01,250,recurring
7246,512,2023-03-31,250,recurring
7247,512,2023-04-30,250,recurring
7248,512,2023-05-30,250,recurring
7249,512,2023-06-29,250,recurring
7250,512,2023-07-29,250,recurring
7251,512,2023-08-28,250,recurring
7252,512,2023-09-27,250,recurring
7253,513,2021-02-02,800,recurring
7254,513,2021-03-04,800,recurring
7255,513,2021-04-03,800,recurring
7256,513,2021-05-03,800,recurring
7257,513,2021-06-02,800,recurring
7258,513,2021-07-02,800,recurring
7259,513,2021-08-01,800,recurring
7260,513,2021-08-31,800,recurring
7261,513,2021-09-30,800,recurring
7262,513,2021-10-30,800,recurring
7263,513,2021-11-29,800,recurring
7264,513,2021-12-29,800,recurring
7265,513,2022-01-28,800,recurring
7266,513,2022-02-27,800,recurring
7267,513,2022-03-29,800,recurring
7268,513,2022-04-28,800,recurring
7269,513,2022-05-28,800,recurring
7270,513,2022-06-27,800,recurring
7271,513,2022-07-27,800,recurring
7272,513,2022-08-26,800,recurring
7273,513,2022-09-25,800,recurring
7274,513,2022-10-25,800,recurring
7275,513,2022-11-24,800,recurring
7276,513,2022-12-24,800,recurring
7277,513,2023-01-23,800,recurring
7278,513,2023-02-22,800,recurring
7279,513,2023-03-24,800,recurring
7280,513,2023-04-23,800,recurring
7281,513,2023-05-23,800,recurring
7282,513,2023-06-22,800,recurring
7283,513,2023-07-22,800,recurring
7284,513,2023-08-21,800,recurring
7285,513,2023-09-20,800,recurring
7286,513,2023-10-20,800,recurring
7287,514,2022-11-19,250,recurring
7288,514,2022-12-19,250,recurring
7289,514,2023-01-18,250,recurring
7290,514,2023-02-17,250,recurring
7291,514,2023-03-19,250,recurring
7292,514,2023-04-18,250,recurring
7293,514,2023-05-18,250,recurring
7294,514,2023-06-17,250,recurring
7295,514,2023-07-17,250,recurring
7296,514,2023-08-16,250,recurring
7297,514,2023-09-15,250,recurring
7298,514,2023-10-15,250,recurring
7299,516,2022-04-05,0,recurring
7300,516,2022-05-05,0,recurring
7301,516,2022-06-04,0,recurring
7302,516,2022-07-04,0,recurring
7303,516,2022-08-03,0,recurring
7304,516,2022-09-02,0,recurring
7305,516,2022-10-02,0,recurring
7306,516,2022-11-01,0,recurring
7307,516,2022-12-01,0,recurring
7308,516,2022-12-31,0,recurring
7309,516,2023-01-30,0,recurring
7310,516,2023-03-01,0,recurring
7311,516,2023-03-31,0,recurring
7312,516,2023-04-30,0,recurring
7313,516,2023-05-30,0,recurring
7314,516,2023-06-29,0,recurring
7315,516,2023-07-29,0,recurring
7316,516,2023-08-28,0,recurring
7317,516,2023-09-27,0,recurring
7318,517,2023-08-13,0,recurring
7319,517,2023-09-12,0,recurring
7320,517,2023-10-12,0,recurring
7321,518,2023-06-02,250,recurring
7322,518,2023-07-02,250,recurring
7323,518,2023-08-01,250,recurring
7324,518,2023-08-31,250,recurring
7325,518,2023-09-30,250,recurring
7326,519,2022-04-15,0,recurring
7327,519,2022-05-15,0,recurring
7328,519,2022-06-14,0,recurring
7329,519,2022-07-14,0,recurring
7330,519,2022-08-13,0,recurring
7331,519,2022-09-12,0,recurring
7332,519,2022-10-12,0,recurring
7333,519,2022-11-11,0,recurring
7334,519,2022-12-11,0,recurring
7335,519,2023-01-10,0,recurring
7336,519,2023-02-09,0,recurring
7337,519,2023-03-11,0,recurring
7338,519,2023-04-10,0,recurring
7339,519,2023-05-10,0,recurring
7340,519,2023-06-09,0,recurring
7341,519,2023-07-09,0,recurring
7342,519,2023-08-08,0,recurring
7343,519,2023-09-07,0,recurring
7344,519,2023-10-07,0,recurring
7345,520,2022-01-10,250,recurring
7346,520,2022-02-09,250,recurring
7347,520,2022-03-11,250,recurring
7348,520,2022-04-10,250,recurring
7349,520,2022-05-10,250,recurring
7350,520,2022-06-09,250,recurring
7351,520,2022-07-09,250,recurring
7352,520,2022-08-08,250,recurring
7353,520,2022-09-07,250,recurring
7354,520,2022-10-07,250,recurring
7355,520,2022-11-06,250,recurring
7356,520,2022-12-06,250,recurring
7357,520,2023-01-05,250,recurring
7358,520,2023-02-04,250,recurring
7359,520,2023-03-06,250,recurring
7360,520,2023-04-05,250,recurring
7361,520,2023-05-05,250,recurring
7362,520,2023-06-04,250,recurring
7363,520,2023-07-04,250,recurring
7364,520,2023-08-03,250,recurring
7365,520,2023-09-02,250,recurring
7366,520,2023-10-02,250,recurring
7367,521,2021-01-22,800,recurring
7368,521,2021-02-21,800,recurring
7369,521,2021-03-23,800,recurring
7370,521,2021-04-22,800,recurring
7371,521,2021-05-22,800,recurring
7372,521,2021-06-21,800,recurring
7373,521,2021-07-21,800,recurring
7374,521,2021-08-20,800,recurring
7375,521,2021-09-19,800,recurring
7376,521,2021-10-19,800,recurring
7377,521,2021-11-18,800,recurring
7378,521,2021-12-18,800,recurring
7379,521,2022-01-17,800,recurring
7380,521,2022-02-16,800,recurring
7381,521,2022-03-18,800,recurring
7382,521,2022-04-17,800,recurring
7383,521,2022-05-17,800,recurring
7384,521,2022-06-16,800,recurring
7385,521,2022-07-16,800,recurring
7386,521,2022-08-15,800,recurring
7387,521,2022-09-14,800,recurring
7388,521,2022-10-14,800,recurring
7389,521,2022-11-13,800,recurring
7390,521,2022-12-13,800,recurring
7391,521,2023-01-12,800,recurring
7392,521,2023-02-11,800,recurring
7393,521,2023-03-13,800,recurring
7394,521,2023-04-12,800,recurring
7395,521,2023-05-12,800,recurring
7396,521,2023-06-11,800,recurring
7397,521,2023-07-11,800,recurring
7398,521,2023-08-10,800,recurring
7399,521,2023-09-09,800,recurring
7400,521,2023-10-09,800,recurring
7401,522,2023-01-20,250,recurring
7402,522,2023-02-19,250,recurring
7403,522,2023-03-21,250,recurring
7404,522,2023-04-20,250,recurring
7405,522,2023-05-20,250,recurring
7406,522,2023-06-19,250,recurring
7407,522,2023-07-19,250,recurring
7408,522,2023-08-18,250,recurring
7409,522,2023-09-17,250,recurring
7410,522,2023-10-17,250,recurring
7411,523,2022-11-01,250,recurring
7412,523,2022-12-01,250,recurring
7413,523,2022-12-31,250,recurring
7414,523,2023-01-30,250,recurring
7415,523,2023-03-01,250,recurring
7416,523,2023-03-31,250,recurring
7417,523,2023-04-30,250,recurring
7418,523,2023-05-30,250,recurring
7419,523,2023-06-29,250,recurring
7420,523,2023-07-29,250,recurring
7421,523,2023-08-28,250,recurring
7422,523,2023-09-27,250,recurring
7423,524,2021-02-07,0,recurring
7424,524,2021-03-09,0,recurring
7425,524,2021-04-08,0,recurring
7426,524,2021-05-08,0,recurring
7427,524,2021-06-07,0,recurring
7428,525,2021-07-02,250,recurring
7429,525,2021-08-01,250,recurring
7430,525,2021-08-31,250,recurring
7431,525,2021-09-30,250,recurring
7432,525,2021-10-30,250,recurring
7433,525,2021-11-29,250,recurring
7434,525,2021-12-29,250,recurring
7435,525,2022-01-28,250,recurring
7436,525,2022-02-27,250,recurring
7437,525,2022-03-29,250,recurring
7438,525,2022-04-28,250,recurring
7439,525,2022-05-28,250,recurring
7440,525,2022-06-27,250,recurring
7441,525,2022-07-27,250,recurring
7442,525,2022-08-26,250,recurring
7443,525,2022-09-25,250,recurring
7444,525,2022-10-25,250,recurring
7445,525,2022-11-24,250,recurring
7446,525,2022-12-24,250,recurring
7447,525,2023-01-23,250,recurring
7448,525,2023-02-22,250,recurring
7449,525,2023-03-24,250,recurring
7450,525,2023-04-23,250,recurring
7451,525,2023-05-23,250,recurring
7452,525,2023-06-22,250,recurring
7453,525,2023-07-22,250,recurring
7454,525,2023-08-21,250,recurring
7455,525,2023-09-20,250,recurring
7456,525,2023-10-20,250,recurring
7457,526,2021-08-18,0,recurring
7458,526,2021-09-17,0,recurring
7459,526,2021-10-17,0,recurring
7460,526,2021-11-16,0,recurring
7461,526,2021-12-16,0,recurring
7462,526,2022-01-15,0,recurring
7463,526,2022-02-14,0,recurring
7464,526,2022-03-16,0,recurring
7465,526,2022-04-15,0,recurring
7466,526,2022-05-15,0,recurring
7467,526,2022-06-14,0,recurring
7468,526,2022-07-14,0,recurring
7469,526,2022-08-13,0,recurring
7470,526,2022-09-12,0,recurring
7471,526,2022-10-12,0,recurring
7472,526,2022-11-11,0,recurring
7473,526,2022-12-11,0,recurring
7474,526,2023-01-10,0,recurring
7475,527,2021-12-31,0,recurring
7476,527,2022-01-30,0,recurring
7477,527,2022-03-01,0,recurring
7478,527,2022-03-31,0,recurring
7479,527,2022-04-30,0,recurring
7480,527,2022-05-30,0,recurring
7481,527,2022-06-29,0,recurring
7482,527,2022-07-29,0,recurring
7483,527,2022-08-28,0,recurring
7484,527,2022-09-27,0,recurring
7485,527,2022-10-27,0,recurring
7486,527,2022-11-26,0,recurring
7487,527,2022-12-26,0,recurring
7488,527,2023-01-25,0,recurring
7489,527,2023-02-24,0,recurring
7490,527,2023-03-26,0,recurring
7491,527,2023-04-25,0,recurring
7492,527,2023-05-25,0,recurring
7493,527,2023-06-24,0,recurring
7494,528,2022-07-17,250,recurring
7495,528,2022-08-16,250,recurring
7496,528,2022-09-15,250,recurring
7497,528,2022-10-15,250,recurring
7498,528,2022-11-14,250,recurring
7499,528,2022-12-14,250,recurring
7500,529,2022-12-17,0,recurring
7501,529,2023-01-16,0,recurring
7502,529,2023-02-15,0,recurring
7503,529,2023-03-17,0,recurring
7504,529,2023-04-16,0,recurring
7505,529,2023-05-16,0,recurring
7506,529,2023-06-15,0,recurring
7507,529,2023-07-15,0,recurring
7508,529,2023-08-14,0,recurring
7509,529,2023-09-13,0,recurring
7510,529,2023-10-13,0,recurring
7511,530,2022-03-14,800,recurring
7512,530,2022-04-13,800,recurring
7513,530,2022-05-13,800,recurring
7514,530,2022-06-12,800,recurring
7515,530,2022-07-12,800,recurring
7516,530,2022-08-11,800,recurring
7517,530,2022-09-10,800,recurring
7518,530,2022-10-10,800,recurring
7519,530,2022-11-09,800,recurring
7520,530,2022-12-09,800,recurring
7521,530,2023-01-08,800,recurring
7522,530,2023-02-07,800,recurring
7523,530,2023-03-09,800,recurring
7524,530,2023-04-08,800,recurring
7525,530,2023-05-08,800,recurring
7526,530,2023-06-07,800,recurring
7527,530,2023-07-07,800,recurring
7528,530,2023-08-06,800,recurring
7529,530,2023-09-05,800,recurring
7530,530,2023-10-05,800,recurring
7531,531,2023-02-15,0,recurring
7532,531,2023-03-17,0,recurring
7533,531,2023-04-16,0,recurring
7534,531,2023-05-16,0,recurring
7535,531,2023-06-15,0,recurring
7536,531,2023-07-15,0,recurring
7537,531,2023-08-14,0,recurring
7538,531,2023-09-13,0,recurring
7539,531,2023-10-13,0,recurring
7540,532,2021-10-10,0,recurring
7541,532,2021-11-09,0,recurring
7542,532,2021-12-09,0,recurring
7543,532,2022-01-08,0,recurring
7544,532,2022-02-07,0,recurring
7545,532,2022-03-09,0,recurring
7546,532,2022-04-08,0,recurring
7547,532,2022-05-08,0,recurring
7548,532,2022-06-07,0,recurring
7549,532,2022-07-07,0,recurring
7550,532,2022-08-06,0,recurring
7551,532,2022-09-05,0,recurring
7552,532,2022-10-05,0,recurring
7553,532,2022-11-04,0,recurring
7554,532,2022-12-04,0,recurring
7555,532,2023-01-03,0,recurring
7556,532,2023-02-02,0,recurring
7557,532,2023-03-04,0,recurring
7558,532,2023-04-03,0,recurring
7559,532,2023-05-03,0,recurring
7560,532,2023-06-02,0,recurring
7561,532,2023-07-02,0,recurring
7562,532,2023-08-01,0,recurring
7563,532,2023-08-31,0,recurring
7564,532,2023-09-30,0,recurring
7565,533,2021-01-27,0,recurring
7566,533,2021-02-26,0,recurring
7567,533,2021-03-28,0,recurring
7568,533,2021-04-27,0,recurring
7569,533,2021-05-27,0,recurring
7570,533,2021-06-26,0,recurring
7571,533,2021-07-26,0,recurring
7572,533,2021-08-25,0,recurring
7573,533,2021-09-24,0,recurring
7574,533,2021-10-24,0,recurring
7575,533,2021-11-23,0,recurring
7576,533,2021-12-23,0,recurring
7577,533,2022-01-22,0,recurring
7578,533,2022-02-21,0,recurring
7579,533,2022-03-23,0,recurring
7580,533,2022-04-22,0,recurring
7581,533,2022-05-22,0,recurring
7582,533,2022-06-21,0,recurring
7583,534,2021-08-14,0,recurring
7584,534,2021-09-13,0,recurring
7585,534,2021-10-13,0,recurring
7586,534,2021-11-12,0,recurring
7587,534,2021-12-12,0,recurring
7588,534,2022-01-11,0,recurring
7589,534,2022-02-10,0,recurring
7590,534,2022-03-12,0,recurring
7591,534,2022-04-11,0,recurring
7592,534,2022-05-11,0,recurring
7593,534,2022-06-10,0,recurring
7594,534,2022-07-10,0,recurring
7595,534,2022-08-09,0,recurring
7596,534,2022-09-08,0,recurring
7597,535,2022-09-13,800,recurring
7598,535,2022-10-13,800,recurring
7599,535,2022-11-12,800,recurring
7600,535,2022-12-12,800,recurring
7601,535,2023-01-11,800,recurring
7602,535,2023-02-10,800,recurring
7603,535,2023-03-12,800,recurring
7604,535,2023-04-11,800,recurring
7605,535,2023-05-11,800,recurring
7606,535,2023-06-10,800,recurring
7607,535,2023-07-10,800,recurring
7608,535,2023-08-09,800,recurring
7609,535,2023-09-08,800,recurring
7610,535,2023-10-08,800,recurring
7611,536,2021-10-04,250,recurring
7612,536,2021-11-03,250,recurring
7613,536,2021-12-03,250,recurring
7614,536,2022-01-02,250,recurring
7615,536,2022-02-01,250,recurring
7616,536,2022-03-03,250,recurring
7617,536,2022-04-02,250,recurring
7618,536,2022-05-02,250,recurring
7619,536,2022-06-01,250,recurring
7620,536,2022-07-01,250,recurring
7621,536,2022-07-31,250,recurring
7622,536,2022-08-30,250,recurring
7623,536,2022-09-29,250,recurring
7624,536,2022-10-29,250,recurring
7625,536,2022-11-28,250,recurring
7626,536,2022-12-28,250,recurring
7627,536,2023-01-27,250,recurring
7628,536,2023-02-26,250,recurring
7629,536,2023-03-28,250,recurring
7630,536,2023-04-27,250,recurring
7631,536,2023-05-27,250,recurring
7632,536,2023-06-26,250,recurring
7633,536,2023-07-26,250,recurring
7634,536,2023-08-25,250,recurring
7635,536,2023-09-24,250,recurring
7636,537,2023-03-09,0,recurring
7637,537,2023-04-08,0,recurring
7638,537,2023-05-08,0,recurring
7639,537,2023-06-07,0,recurring
7640,537,2023-07-07,0,recurring
7641,537,2023-08-06,0,recurring
7642,537,2023-09-05,0,recurring
7643,537,2023-10-05,0,recurring
7644,538,2022-09-01,800,recurring
7645,538,2022-10-01,800,recurring
7646,538,2022-10-31,800,recurring
7647,538,2022-11-30,800,recurring
7648,538,2022-12-30,800,recurring
7649,538,2023-01-29,800,recurring
7650,538,2023-02-28,800,recurring
7651,538,2023-03-30,800,recurring
7652,538,2023-04-29,800,recurring
7653,538,2023-05-29,800,recurring
7654,538,2023-06-28,800,recurring
7655,538,2023-07-28,800,recurring
7656,538,2023-08-27,800,recurring
7657,538,2023-09-26,800,recurring
7658,539,2021-10-11,800,recurring
7659,539,2021-11-10,800,recurring
7660,539,2021-12-10,800,recurring
7661,539,2022-01-09,800,recurring
7662,539,2022-02-08,800,recurring
7663,539,2022-03-10,800,recurring
7664,539,2022-04-09,800,recurring
7665,539,2022-05-09,800,recurring
7666,539,2022-06-08,800,recurring
7667,539,2022-07-08,800,recurring
7668,539,2022-08-07,800,recurring
7669,539,2022-09-06,800,recurring
7670,539,2022-10-06,800,recurring
7671,539,2022-11-05,800,recurring
7672,539,2022-12-05,800,recurring
7673,539,2023-01-04,800,recurring
7674,539,2023-02-03,800,recurring
7675,539,2023-03-05,800,recurring
7676,539,2023-04-04,800,recurring
7677,539,2023-05-04,800,recurring
